Year,Month,Day,Hour,Minute,Second,Magnitude,Latitude,Longitude,Depth
2020,6,26,22,51,32,3.0,31.1147,-103.1343,4.4
2020,6,26,16,26,28,2.5,31.6469,-104.4684,8.1
2020,6,26,13,46,23,2.2,31.5906,-104.2086,8.0
2020,6,26,9,23,24,2.0,31.6795,-104.4116,7.8
2020,6,26,8,59,8,2.2,31.9492,-102.3679,7.8
2020,6,26,7,53,42,2.3,31.6536,-104.2790,8.5
2020,6,26,6,41,10,2.3,31.6580,-104.4567,8.1
2020,6,26,1,28,42,2.1,31.3631,-103.5286,5.2
2020,6,25,17,11,42,2.1,31.6480,-104.2962,7.3
2020,6,25,16,29,18,2.2,31.6506,-104.4652,8.2
2020,6,25,12,1,53,1.9,31.6588,-104.3350,7.3
2020,6,25,10,55,38,2.4,31.6618,-104.2984,7.3
2020,6,25,10,49,39,2.4,31.6526,-104.3037,8.2
2020,6,25,8,31,40,1.9,31.6343,-104.4392,5.6
2020,6,25,5,32,13,2.3,31.6502,-104.2327,7.9
2020,6,24,22,19,28,2.0,31.6768,-104.4019,7.3
2020,6,24,21,0,21,2.0,31.6544,-104.3027,8.2
2020,6,24,20,16,24,2.1,31.1629,-103.4839,2.1
2020,6,24,14,36,2,1.9,31.6328,-104.3822,6.9
2020,6,24,12,27,11,3.1,31.6606,-104.3436,7.3
2020,6,24,10,14,5,2.4,31.9272,-102.3401,8.2
2020,6,24,6,21,59,1.6,31.9583,-104.8953,12.9
2020,6,23,21,26,27,2.0,31.5850,-104.2258,7.3
2020,6,23,20,28,16,2.0,31.5504,-104.1503,7.3
2020,6,23,18,32,47,1.9,31.6466,-104.2122,7.3
2020,6,23,18,7,8,2.5,31.6822,-104.4117,7.4
2020,6,23,11,28,44,1.8,31.3237,-103.4109,2.1
2020,6,23,11,25,27,2.3,31.7425,-104.1167,7.6
2020,6,23,10,57,44,2.6,31.3035,-103.4098,4.4
2020,6,23,8,1,33,2.5,31.5578,-104.1439,7.5
2020,6,23,6,49,2,2.7,31.6309,-104.3940,7.3
2020,6,22,21,48,59,2.1,31.6157,-104.4670,8.2
2020,6,22,8,50,30,1.8,31.4132,-103.5645,3.6
2020,6,22,6,45,48,2.0,31.3833,-103.4969,3.9
2020,6,22,3,38,45,2.0,31.6384,-104.2143,7.6
2020,6,21,12,2,11,1.5,31.1086,-103.1603,2.1
2020,6,21,11,4,27,1.8,31.5879,-104.2021,7.7
2020,6,21,8,58,50,2.1,31.6465,-104.2327,7.2
2020,6,21,8,28,40,2.3,35.4401,-100.3373,14.7
2020,6,21,8,19,54,2.0,31.1214,-103.3341,5.5
2020,6,20,22,38,18,2.0,31.6868,-104.2653,8.0
2020,6,20,7,4,55,1.9,31.5477,-103.2482,7.1
2020,6,19,18,37,16,2.2,31.1090,-103.1501,3.1
2020,6,19,12,54,1,1.9,31.5997,-104.0107,5.6
2020,6,19,12,47,8,1.6,31.6823,-104.4106,7.6
2020,6,19,8,27,17,2.0,32.4188,-101.6680,7.5
2020,6,19,5,24,8,2.2,31.5905,-104.2194,7.6
2020,6,18,23,37,29,1.8,31.6726,-104.4110,8.5
2020,6,18,20,44,59,1.9,31.7491,-104.1192,7.5
2020,6,18,17,55,58,1.8,31.5259,-103.7148,6.4
2020,6,18,14,6,59,1.2,31.6559,-104.2080,6.9
2020,6,18,13,30,47,1.4,31.3856,-103.4937,3.5
2020,6,18,12,9,10,2.3,31.5951,-104.2237,7.7
2020,6,18,9,31,45,1.7,31.3229,-103.4549,4.3
2020,6,18,6,10,27,1.3,31.7417,-104.1213,7.2
2020,6,18,5,23,19,2.2,31.6493,-104.2316,7.2
2020,6,18,4,31,15,1.8,31.6383,-104.2337,7.5
2020,6,18,4,6,42,1.9,31.5905,-104.2215,7.3
2020,6,18,0,27,12,2.0,31.6827,-104.3352,7.8
2020,6,17,16,54,37,2.1,31.4063,-103.5457,3.9
2020,6,17,3,43,22,2.6,31.6617,-104.3167,7.7
2020,6,17,0,33,8,1.3,32.1112,-102.1310,11.4
2020,6,17,0,3,17,0.8,32.1185,-102.1268,6.6
2020,6,16,23,59,32,1.6,32.8885,-100.8952,6.3
2020,6,16,23,41,5,1.8,32.1158,-102.1235,8.6
2020,6,16,23,41,3,2.2,31.6626,-104.3189,7.9
2020,6,16,19,10,59,2.2,32.0499,-102.2886,8.4
2020,6,16,18,40,13,1.5,31.3741,-103.4787,2.1
2020,6,16,15,56,5,2.0,31.3833,-103.5232,3.5
2020,6,16,8,11,34,0.7,32.1194,-102.1257,8.0
2020,6,16,7,55,58,2.1,32.1140,-102.1257,8.0
2020,6,15,18,58,21,0.1,31.7255,-104.0490,6.8
2020,6,15,14,51,7,1.8,31.3909,-103.5342,5.1
2020,6,15,9,18,8,1.9,32.1158,-102.1235,7.2
2020,6,15,1,40,18,1.0,32.1158,-102.1235,8.7
2020,6,15,0,55,7,1.7,32.7768,-100.9017,8.5
2020,6,14,17,56,45,2.1,32.1158,-102.1257,8.1
2020,6,14,15,54,26,2.5,31.5933,-104.2151,7.5
2020,6,14,15,53,24,2.1,31.5906,-104.2129,7.9
2020,6,14,15,40,7,1.7,31.3797,-103.5280,3.7
2020,6,14,10,10,27,0.6,31.7441,-104.1035,6.8
2020,6,14,5,7,48,1.5,31.2741,-103.4195,3.7
2020,6,13,23,48,21,1.4,31.9583,-102.3229,9.3
2020,6,13,22,37,37,1.4,32.0544,-102.2918,8.6
2020,6,13,18,31,10,1.1,31.7114,-104.1200,6.9
2020,6,13,17,27,44,1.6,31.2934,-103.4345,4.3
2020,6,13,16,40,15,1.1,31.7446,-104.1052,7.0
2020,6,13,14,52,10,0.6,31.7168,-104.1416,7.1
2020,6,13,13,11,25,1.7,31.2668,-103.4506,4.5
2020,6,13,12,18,38,2.0,31.7494,-104.1661,8.1
2020,6,13,6,42,3,1.9,31.5830,-103.6288,4.4
2020,6,13,5,56,41,2.3,32.6688,-97.7076,4.7
2020,6,13,3,36,22,1.2,31.7509,-104.1214,7.2
2020,6,12,22,14,37,1.5,31.2980,-103.4152,2.1
2020,6,12,17,35,43,1.9,30.9511,-103.2138,4.3
2020,6,12,7,47,19,0.8,31.7482,-104.1073,6.4
2020,6,12,6,26,54,2.5,31.5980,-104.1968,7.3
2020,6,12,6,23,17,1.0,32.1231,-102.1536,6.4
2020,6,11,20,45,34,2.0,31.5925,-104.1946,7.3
2020,6,11,19,15,59,0.9,31.6047,-104.0296,6.2
2020,6,11,18,11,8,2.3,31.6750,-104.4030,7.7
2020,6,11,11,40,54,2.1,31.6804,-104.4138,7.3
2020,6,11,7,15,56,2.7,31.5934,-104.1979,7.7
2020,6,10,23,0,29,1.1,31.6242,-104.0969,11.1
2020,6,10,15,24,22,2.8,32.0425,-102.7345,5.3
2020,6,10,1,22,33,1.9,31.6070,-104.0140,7.2
2020,6,10,0,56,13,2.1,31.6493,-104.2348,7.9
2020,6,9,22,0,20,2.7,31.6738,-104.2824,7.8
2020,6,9,3,43,48,2.5,32.0881,-103.9104,8.1
2020,6,8,15,15,37,2.3,31.6986,-104.2987,8.1
2020,6,8,13,46,6,2.2,31.6949,-104.2912,8.6
2020,6,8,13,6,57,2.5,32.4564,-97.3860,2.9
2020,6,8,0,16,10,1.7,31.3698,-103.4795,4.8
2020,6,7,18,24,37,2.1,31.6215,-104.0926,7.2
2020,6,7,18,3,38,1.9,31.6723,-104.3803,8.2
2020,6,7,17,50,8,2.0,31.6196,-104.1077,7.7
2020,6,7,16,39,13,1.1,31.7308,-104.1051,7.9
2020,6,7,16,35,3,1.3,31.7400,-104.1030,7.1
2020,6,7,10,35,28,3.4,35.3604,-102.5988,6.5
2020,6,7,10,3,36,1.4,31.7330,-104.1164,7.8
2020,6,7,5,28,48,1.9,31.6260,-104.1045,7.1
2020,6,6,9,59,37,1.7,31.9537,-102.3454,7.4
2020,6,6,9,8,8,2.2,31.6854,-104.4176,7.0
2020,6,6,4,24,21,1.3,31.7330,-104.1142,7.8
2020,6,6,3,35,3,2.0,31.6795,-104.4149,8.1
2020,6,6,2,4,36,2.0,31.6634,-104.4066,7.8
2020,6,6,1,22,35,1.0,31.7363,-104.1148,7.5
2020,6,6,0,35,24,2.1,31.6749,-104.4094,7.9
2020,6,6,0,16,26,3.0,32.1259,-102.1653,7.2
2020,6,5,23,49,40,2.5,31.5988,-104.2226,7.3
2020,6,5,16,6,48,2.0,31.6474,-104.2381,7.2
2020,6,5,2,41,39,3.3,31.0260,-103.6305,5.6
2020,6,5,0,54,11,2.2,31.0269,-103.6337,5.4
2020,6,4,21,34,54,1.0,31.6722,-104.0487,4.2
2020,6,4,18,52,54,0.9,31.7344,-104.1169,8.6
2020,6,4,8,24,5,0.9,31.7418,-104.1170,7.5
2020,6,4,4,44,30,2.3,31.1177,-103.2317,3.4
2020,6,3,3,12,43,1.9,31.6095,-104.1011,7.2
2020,6,2,19,40,17,2.5,32.1231,-102.1771,7.5
2020,6,1,22,49,6,1.1,32.1725,-102.1729,4.4
2020,6,1,20,54,43,2.1,31.2837,-103.3932,4.3
2020,6,1,20,8,28,1.8,31.6841,-104.4171,7.4
2020,6,1,19,24,12,1.1,31.6894,-104.1081,7.1
2020,6,1,13,2,34,1.8,31.6138,-104.3389,7.4
2020,6,1,10,45,35,3.5,31.9473,-102.2993,6.4
2020,6,1,4,33,5,2.3,31.6460,-104.3274,7.3
2020,5,31,22,56,32,0.8,31.7492,-104.1063,6.7
2020,5,31,19,23,24,0.7,31.7496,-104.1079,6.6
2020,5,31,13,29,9,2.8,31.6831,-104.4149,7.4
2020,5,31,12,2,22,1.1,31.7151,-104.1136,7.0
2020,5,30,18,33,43,1.8,30.9769,-103.2330,4.9
2020,5,30,8,10,51,1.8,31.4268,-103.5653,4.8
2020,5,29,23,3,10,0.9,31.6686,-104.0132,7.1
2020,5,29,16,8,9,0.9,31.7450,-104.1089,7.1
2020,5,29,10,46,40,1.8,31.7349,-103.9866,7.6
2020,5,29,10,38,19,2.5,31.7239,-103.9887,7.8
2020,5,29,9,56,17,2.2,31.7248,-103.9779,7.8
2020,5,29,9,44,10,1.6,31.7165,-103.9865,7.8
2020,5,29,9,34,31,1.2,31.7248,-103.9855,8.9
2020,5,29,3,38,56,2.1,31.5471,-103.4525,6.6
2020,5,28,23,22,21,1.2,31.6529,-104.2392,7.4
2020,5,28,23,16,58,2.2,31.6511,-104.2402,7.6
2020,5,28,21,5,37,1.3,31.6113,-104.1011,7.4
2020,5,28,21,4,13,1.5,31.5928,-104.2167,7.8
2020,5,28,21,2,42,2.0,31.6016,-104.2205,7.5
2020,5,27,23,42,38,1.5,31.7146,-103.9994,7.7
2020,5,27,23,30,48,1.9,31.7331,-103.9758,7.1
2020,5,27,17,50,24,1.8,31.6584,-104.2500,6.5
2020,5,27,13,57,30,1.9,31.6484,-104.2294,7.2
2020,5,27,7,31,16,1.8,31.1403,-103.3400,3.8
2020,5,27,4,16,36,2.1,31.6870,-104.3891,7.3
2020,5,26,21,21,53,3.2,31.6824,-104.3837,7.1
2020,5,26,21,15,21,2.2,31.6733,-104.3814,6.9
2020,5,26,20,7,48,2.7,31.6802,-104.2900,8.0
2020,5,26,11,26,24,1.3,32.1048,-102.1214,12.7
2020,5,26,11,2,52,1.8,31.6403,-104.2014,8.6
2020,5,26,0,29,20,1.5,31.6223,-104.1120,7.1
2020,5,25,21,1,28,2.4,31.4017,-103.5318,5.4
2020,5,25,9,10,12,1.8,31.6140,-104.1076,7.1
2020,5,24,9,36,14,1.8,31.7314,-104.3356,7.7
2020,5,23,23,0,21,1.1,31.5577,-104.1697,7.3
2020,5,23,20,15,4,1.6,31.5796,-103.9773,6.0
2020,5,23,15,34,38,1.1,31.7422,-104.1121,8.0
2020,5,23,15,6,15,1.2,31.6187,-104.1012,7.7
2020,5,23,11,59,31,2.6,31.7173,-104.5283,7.2
2020,5,23,11,41,53,0.9,31.7220,-104.5068,5.5
2020,5,23,11,10,55,2.0,31.7209,-104.5370,6.1
2020,5,23,8,45,12,2.0,32.1158,-102.2050,7.2
2020,5,23,3,33,6,1.5,31.1345,-103.2201,1.5
2020,5,22,12,13,48,1.9,31.6461,-104.3048,7.9
2020,5,22,10,48,26,3.0,31.6682,-104.3103,7.3
2020,5,22,6,13,40,2.1,29.2374,-97.5389,7.7
2020,5,22,5,8,18,2.8,31.6751,-104.3804,7.3
2020,5,22,4,6,8,2.2,31.4146,-103.4706,3.9
2020,5,22,1,38,59,2.0,31.6705,-104.3793,7.2
2020,5,22,1,16,14,2.0,29.7940,-103.2156,7.9
2020,5,21,22,7,30,2.2,31.7255,-104.5349,7.1
2020,5,21,20,47,45,3.0,31.6746,-104.3788,7.4
2020,5,21,17,19,41,1.8,31.7211,-104.5068,5.0
2020,5,21,17,9,17,1.9,31.7247,-104.5122,5.8
2020,5,21,12,23,43,2.6,30.3763,-104.7753,6.4
2020,5,21,11,50,17,2.9,31.1216,-103.2180,4.2
2020,5,21,10,52,34,1.9,31.7349,-104.1099,7.8
2020,5,21,2,23,11,2.1,31.5916,-104.2000,7.5
2020,5,20,20,28,18,2.1,31.5333,-103.4482,6.3
2020,5,20,12,50,44,1.9,31.7172,-104.5445,5.9
2020,5,20,3,39,39,1.9,32.1231,-102.2114,8.1
2020,5,20,0,24,30,2.0,31.6420,-104.2272,7.2
2020,5,19,19,41,48,2.0,31.6411,-104.2229,7.2
2020,5,19,17,26,17,2.0,31.1157,-103.2261,3.4
2020,5,19,17,22,12,2.1,31.6461,-104.2214,7.3
2020,5,19,13,7,55,1.9,31.6911,-104.3105,6.6
2020,5,19,11,40,17,2.0,31.6393,-104.2197,7.3
2020,5,19,6,34,39,1.4,31.7219,-104.5305,6.4
2020,5,18,23,5,20,2.1,31.7183,-104.5132,5.4
2020,5,18,13,15,40,2.4,31.2825,-103.3399,3.9
2020,5,18,11,17,20,1.9,31.5837,-104.2080,8.4
2020,5,17,21,55,35,2.1,31.6384,-104.2143,7.5
2020,5,17,20,48,21,2.2,31.6438,-104.2294,7.2
2020,5,17,17,13,51,2.0,31.6365,-104.2143,7.9
2020,5,16,12,30,29,2.2,31.9199,-102.3208,7.2
2020,5,16,12,4,11,2.1,31.6587,-104.3598,6.6
2020,5,16,7,22,26,1.8,31.5971,-104.1957,7.4
2020,5,15,19,4,7,2.3,31.2915,-103.3562,4.4
2020,5,15,3,30,6,1.8,31.6530,-104.2252,7.2
2020,5,14,18,2,3,1.3,31.3389,-103.4232,15.4
2020,5,14,3,36,24,2.2,31.6519,-104.2661,7.3
2020,5,14,2,34,56,1.2,31.2704,-103.3799,1.0
2020,5,14,2,14,45,1.9,31.3022,-103.4511,6.2
2020,5,13,20,42,1,1.8,31.6449,-104.1853,7.2
2020,5,13,20,39,45,2.9,31.7053,-104.0425,7.9
2020,5,13,17,38,35,1.9,31.5453,-103.4396,5.2
2020,5,13,17,31,1,2.0,31.6600,-104.2984,7.3
2020,5,13,11,52,3,3.6,31.6461,-104.3059,7.0
2020,5,12,17,46,22,1.7,31.1749,-103.5086,6.1
2020,5,12,17,38,2,2.6,31.6742,-104.3761,7.8
2020,5,12,14,0,8,2.2,31.1344,-103.1751,3.1
2020,5,11,23,5,33,2.5,31.6724,-104.3717,7.3
2020,5,11,22,38,31,2.0,31.6490,-104.2951,7.3
2020,5,11,21,28,29,3.3,31.6499,-104.2962,7.3
2020,5,11,9,20,31,1.9,31.6488,-104.2375,7.2
2020,5,10,18,42,3,1.8,31.6669,-104.3717,7.8
2020,5,10,11,16,21,3.3,30.2957,-103.3755,18.2
2020,5,9,2,43,19,2.0,31.6563,-104.2973,7.3
2020,5,9,0,54,34,2.3,29.0259,-97.8833,3.0
2020,5,8,23,43,10,1.6,31.2759,-103.3992,2.7
2020,5,8,23,43,9,2.0,31.6411,-104.3063,7.2
2020,5,8,22,57,24,2.9,31.6489,-104.3113,7.3
2020,5,8,22,3,58,2.3,31.6508,-104.2994,7.7
2020,5,8,13,1,3,2.3,31.7453,-104.1590,7.8
2020,5,8,11,12,39,1.9,31.5122,-103.6653,6.7
2020,5,8,8,35,48,2.4,31.6572,-104.2952,7.3
2020,5,8,4,6,53,2.4,31.6261,-104.5521,8.3
2020,5,8,3,2,35,2.1,31.5971,-104.1914,7.3
2020,5,8,1,30,11,1.8,31.6472,-104.5523,8.2
2020,5,7,15,45,57,2.4,31.3955,-103.4859,4.3
2020,5,7,10,59,38,3.1,31.6758,-104.3769,7.3
2020,5,7,6,34,49,1.9,29.2264,-97.5534,2.3
2020,5,7,4,32,38,2.8,31.9730,-102.2908,7.6
2020,5,7,2,33,39,1.8,31.6410,-104.2348,7.2
2020,5,7,0,34,8,1.9,31.6477,-104.2238,7.2
2020,5,6,15,36,40,2.0,31.1666,-103.4882,5.5
2020,5,6,9,50,11,2.7,31.6532,-104.2400,7.8
2020,5,6,6,13,18,2.5,31.6685,-104.3730,7.4
2020,5,5,20,28,29,1.9,31.6449,-104.3618,7.7
2020,5,5,19,20,11,1.9,31.6618,-104.3679,7.4
2020,5,5,14,47,18,2.1,31.6660,-104.3695,7.4
2020,5,5,13,28,34,2.0,31.6499,-104.2844,7.3
2020,5,5,1,8,42,1.9,31.1259,-103.6833,6.4
2020,5,4,19,25,2,2.3,32.1185,-102.1996,6.2
2020,5,4,13,10,35,2.3,31.6644,-104.2864,6.9
2020,5,3,22,30,7,2.2,31.1004,-103.1295,4.7
2020,5,3,21,4,49,1.7,31.7390,-104.1105,7.2
2020,5,3,17,52,3,2.2,31.4247,-103.5474,5.1
2020,5,3,9,7,21,2.0,31.7138,-104.4960,7.4
2020,5,2,21,10,32,2.4,31.7166,-104.5003,7.4
2020,5,2,18,43,24,2.1,31.6419,-104.2423,7.2
2020,5,2,12,45,12,2.2,31.6733,-104.3717,8.3
2020,5,2,1,55,18,2.3,28.7302,-99.2223,6.5
2020,5,1,18,29,23,1.8,29.1522,-97.6992,3.3
2020,5,1,14,26,41,2.0,32.5076,-97.1609,6.5
2020,5,1,6,33,57,2.7,31.6475,-104.2316,7.7
2020,5,1,6,33,18,2.5,31.6516,-104.2279,8.1
2020,5,1,5,49,14,2.8,31.6614,-104.3663,7.3
2020,5,1,5,48,2,2.5,31.6669,-104.3663,7.6
2020,5,1,5,47,31,2.4,31.6729,-104.3680,8.6
2020,5,1,5,46,44,2.9,31.6797,-104.3772,7.8
2020,4,30,13,39,13,2.2,29.1916,-97.6010,3.5
2020,4,30,6,27,57,2.6,31.6733,-104.3696,7.5
2020,4,30,5,24,4,3.4,31.6733,-104.3717,7.3
2020,4,29,16,16,17,1.8,31.0926,-103.5905,5.0
2020,4,29,7,9,35,2.1,31.9162,-102.3186,6.7
2020,4,29,6,22,36,2.0,31.6131,-104.1033,7.2
2020,4,29,4,36,27,1.7,31.4130,-103.5310,4.3
2020,4,29,3,26,8,2.0,31.0550,-103.3249,6.3
2020,4,28,22,55,53,2.5,31.4194,-103.5406,4.0
2020,4,28,16,56,52,1.8,31.0946,-103.2689,3.8
2020,4,28,4,57,12,2.2,31.6893,-104.3073,7.6
2020,4,28,2,16,24,2.5,31.9235,-102.3251,7.2
2020,4,28,1,37,57,2.0,31.6488,-104.5836,7.3
2020,4,27,17,59,12,1.8,31.9327,-102.3443,7.1
2020,4,27,14,33,42,1.6,31.2643,-103.3386,4.1
2020,4,27,13,16,25,1.4,31.7289,-104.1115,7.1
2020,4,27,3,28,14,2.3,31.5911,-104.1995,7.3
2020,4,26,20,5,53,2.0,31.1731,-103.5011,6.1
2020,4,26,17,22,9,2.0,31.2631,-103.5289,6.4
2020,4,26,13,54,51,2.2,32.0369,-103.7632,10.0
2020,4,26,2,50,57,1.6,28.3548,-98.8480,15.1
2020,4,25,15,0,35,2.9,31.6767,-104.5419,5.8
2020,4,25,5,43,23,1.5,31.7363,-104.1094,7.3
2020,4,24,12,57,57,1.8,31.9217,-102.3208,7.0
2020,4,23,19,22,12,1.6,31.6788,-104.3761,8.0
2020,4,23,12,18,37,2.3,31.6481,-104.2757,8.0
2020,4,23,4,34,53,2.9,32.0321,-103.7769,9.6
2020,4,23,0,20,59,1.4,31.6670,-104.1897,8.0
2020,4,22,3,26,14,1.7,31.9363,-102.3186,9.5
2020,4,21,6,29,44,3.5,31.9153,-102.3261,6.7
2020,4,21,3,22,51,1.7,31.0992,-103.2475,5.5
2020,4,20,9,22,1,2.4,31.6631,-104.3595,7.3
2020,4,20,8,21,46,2.1,29.0543,-97.8512,2.7
2020,4,20,4,55,29,2.3,31.0817,-103.2583,5.2
2020,4,20,3,10,40,2.2,31.6918,-104.2755,7.8
2020,4,19,23,55,40,2.0,31.4001,-103.5890,5.7
2020,4,19,19,20,8,2.3,31.6678,-104.3760,7.5
2020,4,19,18,42,9,1.5,29.0488,-97.8554,1.9
2020,4,19,16,34,48,2.0,31.6401,-104.2358,7.2
2020,4,19,15,4,25,2.3,31.7142,-104.4464,7.5
2020,4,19,12,47,9,1.4,31.6384,-104.2100,7.3
2020,4,19,12,41,2,1.9,31.0572,-103.6391,3.8
2020,4,19,4,57,31,1.9,31.0541,-103.3495,5.5
2020,4,19,4,36,16,2.0,30.8886,-103.4858,5.3
2020,4,18,22,46,20,1.8,31.6513,-104.3619,7.3
2020,4,18,13,33,35,3.2,29.0204,-97.8398,9.0
2020,4,18,12,38,2,1.9,35.3073,-101.8213,9.4
2020,4,18,5,55,6,2.5,30.8879,-103.4892,5.3
2020,4,17,22,11,28,2.7,31.6587,-104.3229,7.9
2020,4,17,2,57,48,1.2,31.7175,-104.5003,5.2
2020,4,16,23,15,47,2.0,31.6849,-104.2771,7.3
2020,4,16,23,5,24,1.9,31.6917,-104.2992,7.0
2020,4,16,18,38,3,2.1,31.6732,-104.5257,6.5
2020,4,16,18,21,39,1.8,31.7166,-104.5003,5.4
2020,4,16,13,1,20,3.1,31.6714,-104.3771,7.3
2020,4,16,5,42,8,1.8,31.6328,-104.2186,8.1
2020,4,16,3,58,40,2.8,31.0987,-103.3419,5.2
2020,4,16,2,21,3,1.6,31.6988,-104.0543,8.3
2020,4,15,2,27,27,2.3,31.6205,-104.1023,7.2
2020,4,15,1,41,5,2.7,35.3586,-102.6213,5.5
2020,4,15,1,28,33,1.6,31.2970,-103.3562,4.5
2020,4,14,10,17,39,3.0,31.7090,-104.0317,7.1
2020,4,13,22,0,28,2.0,31.6765,-104.3766,7.8
2020,4,13,21,54,24,2.7,31.6724,-104.3760,7.3
2020,4,13,19,54,12,1.7,31.0469,-103.2947,6.4
2020,4,13,18,54,56,1.8,31.7082,-104.5185,9.0
2020,4,13,18,17,31,1.4,31.7327,-104.0986,7.5
2020,4,13,10,25,22,2.2,31.5136,-103.6916,6.9
2020,4,13,10,22,21,2.8,31.7175,-104.5025,4.9
2020,4,13,2,27,27,2.2,31.7184,-104.5014,4.6
2020,4,13,0,12,9,2.4,31.7196,-104.4605,7.2
2020,4,12,7,5,12,2.1,31.6724,-104.3717,7.3
2020,4,12,6,11,36,2.1,31.6600,-104.3636,7.4
2020,4,12,5,57,25,2.9,31.6825,-104.3751,7.5
2020,4,12,5,48,41,2.1,31.6614,-104.3706,7.3
2020,4,12,3,11,50,3.3,31.6717,-104.3752,7.3
2020,4,11,17,43,42,2.4,31.6886,-104.2825,7.4
2020,4,11,17,28,36,2.1,31.6886,-104.2771,7.4
2020,4,11,11,39,50,2.0,31.1765,-103.5024,5.7
2020,4,10,15,31,58,2.2,31.9968,-102.3293,6.8
2020,4,10,15,31,21,1.7,31.9968,-102.3315,5.5
2020,4,9,1,38,12,1.3,31.6998,-104.0478,7.1
2020,4,8,22,28,0,2.0,31.4639,-103.7431,6.7
2020,4,7,12,20,28,1.9,31.6517,-104.5653,5.5
2020,4,6,18,31,42,2.1,31.4565,-103.7496,6.7
2020,4,6,9,49,29,2.2,31.2409,-103.7829,5.5
2020,4,6,3,35,54,1.3,31.7024,-104.0704,7.1
2020,4,5,21,29,25,2.0,32.7328,-100.5951,7.2
2020,4,5,18,10,9,2.2,31.6701,-104.3755,7.3
2020,4,5,13,11,17,1.2,31.7000,-104.0968,7.8
2020,4,4,22,46,37,2.2,35.3595,-102.6179,7.0
2020,4,4,18,1,18,3.3,30.8812,-103.4751,6.0
2020,4,4,7,58,36,2.0,31.6517,-104.2887,8.1
2020,4,4,6,48,10,1.9,31.7215,-104.5758,7.9
2020,4,4,5,43,34,2.2,31.7267,-104.6167,4.7
2020,4,3,22,42,47,2.1,31.7190,-104.4772,4.7
2020,4,3,20,49,32,2.7,31.7176,-104.4831,4.5
2020,4,3,19,57,27,2.7,31.6751,-104.3761,7.3
2020,4,3,9,22,38,1.5,31.7103,-104.0463,8.1
2020,4,3,2,3,57,2.1,32.3611,-101.7398,5.9
2020,4,2,20,24,51,2.1,31.5777,-103.9966,4.5
2020,4,2,13,32,55,2.7,31.3682,-103.5066,5.2
2020,4,2,12,5,33,1.4,31.5970,-103.9903,7.1
2020,4,2,5,20,36,2.3,31.3235,-103.4219,5.7
2020,4,1,14,29,23,2.9,31.6866,-104.4147,8.0
2020,4,1,7,8,35,2.4,31.7181,-104.5445,7.2
2020,4,1,2,37,49,2.5,31.3608,-103.5001,6.0
2020,3,31,18,8,33,1.5,31.6932,-104.0693,7.0
2020,3,31,10,57,40,2.0,31.1979,-103.5364,6.2
2020,3,31,10,50,46,1.3,31.7029,-104.0721,7.3
2020,3,31,10,26,6,1.7,31.7016,-104.0554,7.1
2020,3,31,7,35,29,2.2,31.7117,-104.0522,7.1
2020,3,29,23,34,19,1.5,31.7100,-104.0263,7.1
2020,3,29,23,18,45,2.1,31.7026,-104.0349,7.4
2020,3,29,13,8,23,1.6,31.6419,-104.5243,8.6
2020,3,29,1,52,56,1.9,31.6794,-104.2824,7.8
2020,3,29,1,48,59,1.3,31.6850,-104.0747,7.1
2020,3,29,1,27,6,3.6,31.7027,-104.0664,7.3
2020,3,29,0,43,33,1.9,31.7024,-104.0683,7.1
2020,3,28,21,24,36,2.2,31.6997,-104.0758,7.1
2020,3,28,19,25,2,1.3,31.7242,-104.0280,7.2
2020,3,28,15,48,17,1.9,31.6071,-104.5175,8.0
2020,3,28,15,16,22,2.3,31.9070,-102.3143,4.9
2020,3,28,14,38,5,1.8,31.7052,-104.0575,7.1
2020,3,28,12,37,24,2.4,31.3525,-103.5050,5.7
2020,3,28,5,2,31,1.8,31.7007,-104.0392,6.2
2020,3,28,3,41,6,1.8,32.0471,-103.7664,8.7
2020,3,28,2,20,36,1.8,31.7163,-104.0457,6.5
2020,3,28,1,22,7,3.1,31.7090,-104.0446,7.1
2020,3,27,22,51,19,1.5,31.6960,-104.0758,7.6
2020,3,27,21,36,20,3.5,31.6978,-104.0747,7.4
2020,3,27,19,47,23,2.6,31.7016,-104.0360,7.3
2020,3,27,19,12,35,1.5,31.6969,-104.0736,7.3
2020,3,27,18,53,25,1.9,31.7335,-104.1148,7.1
2020,3,27,17,36,55,1.5,31.7024,-104.0812,7.0
2020,3,27,17,3,53,1.9,32.1176,-102.1214,8.2
2020,3,27,15,40,50,1.3,31.7117,-104.0533,7.1
2020,3,27,14,46,38,1.3,31.7172,-104.0554,7.1
2020,3,27,14,26,1,1.7,31.7168,-104.0495,7.4
2020,3,27,9,53,13,2.7,31.6996,-104.0790,7.1
2020,3,27,8,31,27,1.5,31.7080,-104.0532,7.4
2020,3,27,6,43,52,1.2,31.6983,-104.0710,7.2
2020,3,27,6,12,8,1.4,31.7034,-104.0554,7.1
2020,3,27,6,1,2,1.4,31.7090,-104.0489,7.1
2020,3,27,3,29,6,1.9,32.1048,-102.1171,12.9
2020,3,27,3,13,32,1.2,31.6904,-104.0951,7.1
2020,3,27,2,52,55,1.3,31.6990,-104.1151,12.2
2020,3,27,2,30,32,1.3,31.7001,-104.0731,8.6
2020,3,27,2,23,46,1.0,31.7016,-104.0532,7.1
