Year,Month,Day,Hour,Minute,Second,Longitude,Latitude,Code,Depth,Code,Mb,code,Ms1,Code,Ms2,Code,Mw,Code,MD,Code,ML,Code,Mweq,Code
1973,11,29,6,18,31.8,-94.543,13.317,0,33.0,0,4.6,128,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.9,166
1973,12,2,23,37,16.9,-102.392,13.425,0,33.0,0,4.6,128,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.9,166
1973,12,14,7,5,0.0,-105.562,15.152,0,0.0,0,0.0,0,4.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.9,165
1973,12,20,14,5,0.0,-105.813,16.424,0,0.0,0,0.0,0,4.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.9,165
1973,12,23,13,31,8.0,-96.463,14.128,0,0.0,0,4.2,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.3,166
1973,12,28,0,22,54.0,-112.180,28.206,0,33.0,0,4.4,124,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.6,166
1973,12,31,20,44,0.0,-97.015,15.414,0,26.0,0,0.0,0,4.8,132,0.0,0,0.0,0,0.0,0,0.0,0,5.2,165
1974,1,4,1,33,16.0,-108.946,19.002,0,33.0,0,4.3,124,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.4,166
1974,1,10,14,35,55.2,-102.038,18.174,0,33.0,0,4.5,128,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.7,166
1974,1,21,22,48,52.1,-93.623,14.850,0,33.0,0,5.0,128,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.4,166
1974,1,29,12,29,24.0,-102.666,17.502,0,0.0,0,4.1,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.2,166
1974,2,23,6,21,0.0,-98.280,15.650,0,33.0,0,0.0,0,4.8,132,0.0,0,0.0,0,0.0,0,0.0,0,5.2,165
1974,3,14,18,5,45.0,-86.445,13.037,0,33.0,0,4.4,120,0.0,0,0,0,0.0,0,0.0,0,0.0,0,4.6,166
1974,3,21,7,12,0.0,-116.129,31.630,0,8.0,0,0.0,0,3.5,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
1974,3,21,9,32,0.0,-105.570,17.360,0,33.0,0,0.0,0,3.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
1974,4,10,11,25,36.1,-94.481,17.909,0,138.0,0,4.2,128,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.3,166
1974,4,16,1,38,3.0,-109.790,20.766,0,0.0,0,4.1,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.2,166
1974,4,30,11,43,29.1,-85.480,16.918,0,33.0,0,4.5,128,0.0,0,0,0,0.0,0,0.0,0,0.0,0,4.7,166
1974,5,9,9,24,19.0,-114.284,28.415,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.1,149,4.0,168
1974,5,9,9,34,0.0,-114.379,29.630,0,2.0,0,0.0,0,3.7,132,0.0,0,0.0,0,0.0,0,0.0,0,4.8,165
1974,5,11,13,10,17.0,-95.947,16.419,0,62.5,0,4.6,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.9,166
1974,5,21,23,3,0.0,-115.799,32.170,0,16.0,0,0.0,0,3.5,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
1974,5,24,12,26,18.0,-105.499,13.378,0,0.0,0,4.2,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.3,166
1974,5,24,16,0,25.0,-104.732,17.629,0,0.0,0,4.1,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.2,166
1974,5,31,14,5,1.9,-111.130,27.360,53,0.0,0,0.0,0,6.3,53,0.0,0,0.0,0,0.0,0,0.0,0,6.5,165
1974,6,10,9,47,0.0,-116.669,32.180,0,28.0,0,0.0,0,3.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
1974,6,15,2,54,56.0,-93.034,17.134,0,100.0,0,4.0,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.0,166
1974,6,25,8,44,45.0,-95.330,15.540,0,22.8,0,5.6,124,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6.2,166
1974,6,25,9,9,0.0,-95.140,16.670,0,33.0,0,0.0,0,3.3,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
1974,7,4,22,27,0.0,-100.860,18.030,0,33.0,0,0.0,0,3.5,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
1974,7,18,19,21,24.6,-98.351,17.064,0,48.0,0,5.6,128,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6.2,166
1974,7,27,11,44,58.0,-111.070,27.941,0,37.7,0,4.4,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.6,166
1974,8,12,16,19,31.0,-104.780,14.747,0,0.0,0,4.2,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.3,166
1974,8,12,22,42,48.0,-94.859,14.935,0,0.0,0,4.6,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.9,166
1974,8,18,11,59,41.0,-108.448,22.068,0,39.6,0,4.8,124,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.1,166
1974,8,26,6,27,38.0,-91.042,15.969,0,16.2,0,5.1,124,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.5,166
1974,9,5,9,55,32.9,-91.693,16.697,0,33.0,0,4.6,128,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.9,166
1974,9,5,21,41,0.0,-114.329,31.800,0,7.0,0,0.0,0,3.4,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
1974,9,12,20,14,34.0,-89.838,13.455,0,62.4,0,5.0,124,0.0,0,0,0,0.0,0,0.0,0,0.0,0,5.4,166
1974,9,20,11,33,28.0,-93.165,18.813,0,77.7,0,4.2,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.3,166
1974,9,22,10,46,36.0,-93.873,17.411,0,173.7,0,4.1,124,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.2,166
1974,9,22,10,46,49.3,-93.641,18.316,0,253.0,0,4.1,128,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.2,166
1974,10,1,6,46,0.0,-116.229,33.210,0,8.0,0,0.0,0,3.2,132,0,0,0.0,0,0.0,0,0.0,0,4.7,165
1974,10,4,7,36,9.0,-94.981,18.019,0,72.8,0,4.1,124,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.2,166
1974,10,6,17,9,0.0,-99.890,16.690,0,50.0,0,0.0,0,5.2,132,0.0,0,0.0,0,0.0,0,0.0,0,5.4,165
1974,10,10,13,8,40.5,-98.777,17.588,0,43.0,0,4.4,128,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.6,166
1974,10,17,2,13,6.4,-110.937,26.498,0,46.0,0,4.6,128,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.9,166
1974,10,17,23,9,19.9,-93.102,13.582,0,20.0,0,4.6,128,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.9,166
1974,10,25,0,5,0.0,-93.480,15.840,0,100.0,0,0.0,0,6.2,132,0.0,0,0.0,0,0.0,0,0.0,0,6.2,165
1974,11,3,22,52,54.0,-87.944,15.315,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,4.3,147,4.2,168
1974,11,11,17,58,35.0,-113.322,31.616,0,8.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.5,149,4.5,168
1974,11,12,0,4,45.0,-112.960,28.220,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.7,149,4.7,168
1974,11,12,11,54,44.0,-114.581,28.771,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.8,149,4.8,168
1974,11,16,7,39,0.0,-114.369,31.170,0,8.0,0,0.0,0,4.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.9,165
1974,11,22,16,25,0.0,-115.214,30.972,0,4.0,0,0.0,0,5.0,132,0.0,0,0.0,0,0.0,0,0.0,0,5.3,165
1974,11,22,16,25,34.5,-114.800,30.250,0,6.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.6,155,5.6,168
1974,11,23,18,3,15.0,-96.755,16.161,0,61.1,0,4.4,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.6,166
1974,12,14,17,29,34.0,-105.406,15.619,0,0.0,0,4.6,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.9,166
1974,12,15,9,48,33.0,-109.233,23.033,0,0.0,0,4.0,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.0,166
1974,12,24,2,10,25.0,-90.165,14.239,0,159.4,0,5.4,124,0.0,0,0,0,0.0,0,0.0,0,0.0,0,5.9,166
1974,12,30,13,12,47.9,-116.129,29.908,0,6.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.6,155,4.5,168
1974,12,31,20,21,12.0,-91.885,14.151,0,71.1,0,5.7,124,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6.3,166
1975,1,1,11,54,29.2,-91.914,13.173,0,33.0,0,0.0,0,4.0,132,0.0,0,0.0,0,0.0,0,0.0,0,4.9,165
1975,1,12,21,22,0.0,-117.967,32.800,0,8.0,0,0.0,0,5.3,132,0,0,0.0,0,0.0,0,0.0,0,5.5,165
1975,1,23,17,2,30.0,-115.691,32.835,0,8.0,0,4.9,124,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.3,166
1975,1,27,12,33,16.0,-92.783,13.186,0,0.0,0,4.2,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.3,166
1975,1,31,16,14,31.0,-104.564,15.459,0,44.0,0,5.1,124,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.5,166
1975,2,1,9,36,44.9,-92.577,16.148,0,237.0,0,4.3,128,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.4,166
1975,2,3,1,3,25.2,-91.804,15.606,0,218.0,0,5.4,128,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.9,166
1975,2,12,3,51,37.0,-104.964,23.082,0,0.0,0,4.6,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.9,166
1975,2,18,17,44,23.0,-108.583,18.586,0,0.0,0,4.1,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.2,166
1975,3,6,19,32,46.0,-109.260,19.619,0,57.8,0,4.7,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.0,166
1975,3,8,3,17,0.0,-94.500,14.500,0,33.0,0,0.0,0,3.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
1975,3,9,12,8,0.0,-110.030,25.680,0,33.0,0,0.0,0,3.3,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
1975,3,13,23,40,11.0,-86.885,16.393,0,29.5,0,5.2,124,0.0,0,0,0,0.0,0,0.0,0,0.0,0,5.7,166
1975,3,14,6,4,31.3,-93.385,16.598,0,155.0,0,5.5,128,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6.1,166
1975,3,20,17,27,28.0,-87.353,13.801,0,33.0,0,4.5,120,0.0,0,0,0,0.0,0,0.0,0,0.0,0,4.7,166
1975,3,25,2,31,24.0,-90.764,13.705,0,55.5,0,5.2,124,0.0,0,0,0,0.0,0,0.0,0,0.0,0,5.7,166
1975,4,3,18,56,37.0,-94.453,18.397,0,0.0,0,4.1,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.2,166
1975,4,11,19,38,1.5,-102.729,19.536,0,210.0,0,4.6,128,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.9,166
1975,4,19,2,35,58.0,-106.063,16.932,0,0.0,0,4.4,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.6,166
1975,4,23,11,14,48.0,-98.910,16.450,7,11.0,7,6.0,7,6.5,7,0.0,0,0.0,0,0.0,0,0.0,0,6.7,165
1975,4,26,8,51,36.0,-98.416,13.998,0,0.0,0,4.2,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.3,166
1975,4,28,0,17,48.0,-114.854,32.032,0,1.1,0,4.8,124,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.1,166
1975,5,3,17,10,15.0,-109.840,23.354,0,33.0,0,4.3,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.4,166
1975,5,3,17,10,18.1,-109.504,23.608,0,33.0,0,4.3,128,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.4,166
1975,5,12,21,58,35.0,-109.853,18.169,0,0.0,0,4.0,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.0,166
1975,6,5,4,4,56.1,-102.734,18.835,0,108.0,0,4.3,128,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.4,166
1975,6,11,19,51,20.0,-97.508,19.788,0,0.0,0,4.4,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.6,166
1975,6,14,2,25,58.0,-108.045,23.057,0,30.7,0,5.2,124,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.7,166
1975,6,16,5,43,23.0,-113.933,30.516,0,33.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.7,147,4.7,168
1975,6,16,16,7,49.0,-101.622,16.676,0,0.0,0,4.2,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.3,166
1975,6,25,19,20,0.0,-107.020,18.230,0,33.0,0,0.0,0,4.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.9,165
1975,6,25,19,20,44.3,-107.142,19.044,0,33.0,0,0.0,0,5.6,132,0.0,0,0.0,0,0.0,0,0.0,0,5.7,165
1975,6,30,10,15,38.0,-108.741,19.771,0,97.8,0,4.8,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.1,166
1975,7,1,1,51,38.0,-95.246,17.330,0,78.2,0,4.0,124,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.0,166
1975,7,1,1,51,48.9,-95.755,17.862,0,151.0,0,4.0,128,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.0,166
1975,7,2,20,54,0.4,-98.104,15.210,0,33.0,0,4.7,128,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.0,166
1975,7,8,9,37,28.9,-113.400,29.490,62,5.0,47,0.0,0,6.5,53,0.0,0,0.0,0,0.0,0,0.0,0,6.7,165
1975,7,17,18,24,45.0,-115.830,31.761,0,10.0,0,4.9,124,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.3,166
1975,7,19,22,37,54.0,-97.620,15.976,0,35.1,0,4.7,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.0,166
1975,7,28,16,57,23.0,-109.673,24.742,0,0.0,0,4.5,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.7,166
1975,8,1,7,27,57.0,-104.012,31.425,0,5.0,0,4.8,124,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.1,166
1975,8,19,14,57,11.0,-94.073,16.243,0,78.9,0,5.8,124,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6.5,166
1975,8,19,20,18,0.0,-98.810,15.290,0,33.0,0,0.0,0,5.4,132,0.0,0,0.0,0,0.0,0,0.0,0,5.6,165
1975,8,20,0,15,0.0,-116.779,31.270,0,2.0,0,0.0,0,4.0,132,0.0,0,0.0,0,0.0,0,0.0,0,4.9,165
1975,9,13,2,55,24.0,-116.343,30.565,0,33.0,0,5.1,124,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.5,166
1975,9,21,13,12,58.0,-93.809,14.731,0,4.4,0,5.6,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6.2,166
1975,9,24,17,19,37.0,-109.168,25.168,0,15.9,0,5.5,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6.1,166
1975,9,28,4,42,0.0,-113.450,26.220,0,25.0,0,0.0,0,3.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
1975,9,30,6,4,0.0,-105.580,14.320,0,33.0,0,0.0,0,3.3,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
1975,9,30,8,57,27.0,-109.599,26.285,0,45.2,0,4.4,124,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.6,166
1975,10,29,4,54,0.2,-99.469,17.238,0,61.2,0,5.3,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.8,166
1975,11,15,15,28,31.0,-102.220,18.228,0,44.0,0,5.9,124,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6.6,166
1975,12,15,14,27,0.0,-92.950,13.660,0,33.0,0,0.0,0,4.3,132,0.0,0,0.0,0,0.0,0,0.0,0,5.0,165
1975,12,15,17,36,29.0,-92.657,14.513,0,54.1,0,5.2,124,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.7,166
1976,1,4,11,34,50.2,-88.666,13.037,0,33.0,0,5.3,128,0.0,0,0,0,0.0,0,0.0,0,0.0,0,5.8,166
1976,1,9,4,30,28.0,-108.745,19.132,0,33.0,0,4.4,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.6,166
1976,1,18,21,25,38.3,-105.475,17.215,0,33.0,0,4.7,128,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.0,166
1976,1,20,10,13,39.0,-108.777,24.152,0,36.4,0,5.1,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.5,166
1976,1,25,3,37,29.0,-91.960,14.814,0,137.4,0,4.9,124,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.3,166
1976,1,30,10,41,26.0,-88.418,13.796,0,38.0,0,4.7,128,0.0,0,0,0,0.0,0,0.0,0,0.0,0,5.0,166
1976,2,3,22,13,46.0,-96.983,15.740,0,82.9,0,4.6,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.9,166
1976,2,4,9,1,46.0,-89.143,15.299,0,12.3,0,6.0,120,0.0,0,0,0,7.5,157,0.0,0,0.0,0,7.5,164
1976,2,4,17,20,0.0,-88.290,15.860,0,5.0,0,0.0,0,3.1,132,0,0,0.0,0,0.0,0,0.0,0,4.7,165
1976,2,6,18,19,17.9,-90.610,14.764,0,5.0,0,5.7,128,0.0,0,0,0,0.0,0,0.0,0,0.0,0,6.3,166
1976,2,9,21,29,54.0,-106.664,21.525,0,15.0,0,5.6,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6.2,166
1976,2,19,18,31,30.0,-95.018,15.959,0,24.0,0,5.1,124,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.5,166
1976,3,7,21,48,40.0,-103.951,18.806,0,67.3,0,4.9,124,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.3,166
1976,4,4,17,55,21.9,-87.636,14.258,0,45.0,0,4.8,128,0.0,0,0,0,0.0,0,0.0,0,0.0,0,5.1,166
1976,4,5,23,52,44.0,-98.802,17.881,0,63.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.1,153,4.0,168
1976,4,11,11,24,39.0,-92.949,15.346,0,110.1,0,4.7,124,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.0,166
1976,4,13,20,17,48.2,-104.803,18.546,0,33.0,0,5.3,128,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.8,166
1976,4,20,9,59,55.0,-112.031,28.181,0,37.7,0,4.7,124,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.0,166
1976,4,27,5,23,38.5,-94.380,17.711,0,141.0,0,4.8,128,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.1,166
1976,4,27,11,24,54.4,-91.604,13.452,0,33.0,0,4.7,128,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.0,166
1976,4,27,18,14,19.0,-99.677,16.438,0,33.0,0,4.9,128,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.3,166
1976,4,28,5,15,37.0,-85.920,16.105,0,36.0,0,4.0,124,0.0,0,0,0,0.0,0,0.0,0,0.0,0,4.0,166
1976,5,4,8,43,27.3,-87.568,13.075,0,33.0,0,5.3,128,0.0,0,0,0,0.0,0,0.0,0,0.0,0,5.8,166
1976,5,12,9,50,0.0,-94.180,13.890,0,33.0,0,0.0,0,3.7,132,0.0,0,0.0,0,0.0,0,0.0,0,4.8,165
1976,5,16,23,25,0.0,-117.000,30.500,0,6.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.0,155,4.0,168
1976,5,18,15,55,32.0,-88.103,15.433,0,33.0,0,4.6,120,0.0,0,0,0,0.0,0,0.0,0,0.0,0,4.9,166
1976,5,19,17,43,56.0,-85.597,16.978,0,9.8,0,5.3,124,0.0,0,0,0,0.0,0,0.0,0,0.0,0,5.8,166
1976,5,21,2,42,11.0,-109.839,25.454,0,32.2,0,4.7,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.0,166
1976,5,31,14,50,5.2,-100.927,19.370,0,159.0,0,5.1,128,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.5,166
1976,6,7,14,26,39.1,-100.640,17.400,7,45.0,7,6.1,43,6.7,7,0.0,0,0.0,0,0.0,0,0.0,0,6.9,165
1976,6,22,21,45,0.0,-101.550,17.380,0,40.0,0,0.0,0,4.3,132,0.0,0,0.0,0,0.0,0,0.0,0,5.0,165
1976,7,17,9,2,0.5,-104.726,19.253,0,25.0,0,5.2,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.7,166
1976,8,25,7,23,59.9,-109.462,26.588,0,33.0,0,4.3,128,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.4,166
1976,9,2,10,20,25.0,-89.993,13.356,0,71.5,0,5.0,124,0.0,0,0,0,0.0,0,0.0,0,0.0,0,5.4,166
1976,9,5,20,11,36.0,-101.181,18.627,0,64.1,0,5.3,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.8,166
1976,9,7,23,11,57.0,-93.716,17.481,0,198.7,0,4.4,124,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.6,166
1976,9,7,23,12,7.2,-93.623,18.055,0,258.0,0,4.4,128,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.6,166
1976,9,20,18,4,54.0,-97.720,18.210,0,33.0,0,4.2,128,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.3,166
1976,9,20,18,4,54.0,-98.244,17.610,0,76.1,0,4.2,124,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.3,166
1976,9,24,3,15,0.0,-95.680,17.380,0,32.0,0,0.0,0,3.3,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
1976,10,4,6,59,19.0,-99.153,20.483,0,9.4,0,5.3,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.8,166
1976,10,10,6,36,45.0,-100.550,16.260,0,24.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.5,153,4.5,168
1976,10,18,17,26,0.0,-117.917,32.717,0,15.0,0,0.0,0,4.4,132,0,0,0.0,0,0.0,0,0.0,0,5.0,165
1976,10,21,4,59,24.0,-104.117,19.575,0,106.9,0,4.7,124,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.0,166
1976,10,21,14,58,18.0,-113.204,30.592,0,33.0,0,4.9,128,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.3,166
1976,11,4,22,3,0.0,-98.450,14.230,0,33.0,0,0.0,0,3.9,132,0.0,0,0.0,0,0.0,0,0.0,0,4.8,165
1976,11,7,15,29,46.3,-106.073,20.902,0,36.0,0,5.0,128,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.4,166
1976,12,7,12,59,59.0,-114.858,32.074,0,10.8,0,5.5,124,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6.1,166
1976,12,11,23,8,27.0,-110.165,25.968,0,3.3,0,5.2,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.7,166
1976,12,13,11,54,47.0,-110.221,25.134,0,33.0,0,4.6,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.9,166
1977,1,4,14,56,44.0,-94.381,15.187,0,10.7,0,5.2,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.7,166
1977,1,24,7,45,37.0,-111.514,27.836,0,23.5,0,5.0,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.4,166
1977,1,29,8,59,19.0,-111.659,26.977,0,33.0,0,4.7,124,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.0,166
1977,2,11,2,46,7.0,-99.137,18.329,0,79.8,0,4.4,124,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.6,166
1977,2,23,19,36,0.2,-93.342,15.899,0,102.0,0,4.9,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.3,166
1977,4,2,20,39,5.0,-92.855,16.857,0,237.2,0,5.3,124,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.8,166
1977,4,16,11,20,6.0,-91.423,16.005,0,33.0,0,4.6,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.9,166
1977,5,4,2,0,19.0,-88.176,31.921,0,5.0,0,5.1,120,0.0,0,0,0,0.0,0,0.0,0,0.0,0,5.5,166
1977,5,12,4,57,22.6,-92.711,15.514,0,258.0,0,4.2,128,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.3,166
1977,6,6,21,19,25.3,-115.630,29.839,0,6.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.7,155,4.7,168
1977,6,8,13,9,5.0,-109.135,30.649,0,5.0,0,4.6,124,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.9,166
1977,6,11,7,37,0.0,-116.184,32.242,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.2,149,4.1,168
1977,6,16,1,0,51.0,-94.154,17.972,0,33.0,0,4.2,124,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.3,166
1977,6,17,9,41,25.2,-105.933,18.930,0,33.0,0,0.0,0,4.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.9,165
1977,6,18,20,56,20.8,-92.928,14.503,0,33.0,0,5.1,128,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.5,166
1977,6,19,17,5,36.0,-93.732,15.370,0,109.1,0,4.4,124,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.6,166
1977,6,26,14,25,0.0,-111.930,28.820,0,33.0,0,0.0,0,3.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
1977,7,4,23,11,33.0,-93.712,14.608,0,52.2,0,4.9,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.3,166
1977,8,18,0,19,0.0,-103.760,17.610,0,33.0,0,0.0,0,3.9,132,0.0,0,0.0,0,0.0,0,0.0,0,4.8,165
1977,8,20,3,51,57.0,-86.637,16.722,0,32.1,0,5.6,120,0.0,0,0,0,6.4,157,0.0,0,0.0,0,6.4,164
1977,9,1,7,53,0.0,-97.700,15.020,0,33.0,0,0.0,0,3.3,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
1977,9,21,13,15,57.3,-109.154,20.033,0,33.0,0,5.7,128,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6.3,166
