Year,Month,Day,Hour,Minute,Second,Magnitude,Latitude,Longitude,Depth
2020,10,31,0,49,6,3.6,37.8782,26.4685,14.0
2020,10,31,0,20,51,4.2,37.8093,26.966,15.6
2020,10,31,0,4,20,3.5,37.8722,26.4495,6.3
2020,10,30,23,45,40,3.8,37.8548,26.8603,3.4
2020,10,30,23,33,25,4.1,37.863,26.8668,10.7
2020,10,30,23,19,10,3.9,37.7945,26.4662,5.4
2020,10,30,23,9,32,4.0,37.8963,26.9132,7.5
2020,10,30,23,5,29,4.1,37.7913,26.8512,8.1
2020,10,30,22,53,21,4.2,37.8255,26.7472,6.3
2020,10,30,22,51,31,3.7,37.8447,26.8212,4.0
2020,10,30,22,37,8,4.0,37.825,26.8938,8.5
2020,10,30,21,46,25,4.1,37.8138,26.7977,8.1
2020,10,30,21,41,21,4.1,37.865,26.9847,1.0
2020,10,30,20,35,24,4.1,37.7758,26.5043,7.4
2020,10,30,20,27,30,3.5,37.8598,26.76,7.7
2020,10,30,20,27,3,3.6,37.8868,26.7858,17.5
2020,10,30,20,24,45,3.5,37.8608,26.9105,7.1
2020,10,30,19,32,21,3.7,37.851,26.8483,7.0
2020,10,30,19,23,45,3.5,37.8963,26.9397,12.9
2020,10,30,19,9,40,4.2,37.9103,26.4887,1.6
2020,10,30,19,8,56,4.2,37.8648,26.4448,4.1
2020,10,30,19,5,2,3.5,37.8712,26.9948,5.4
2020,10,30,19,2,28,4.1,37.9145,26.51,6.6
2020,10,30,18,59,14,3.8,37.8748,26.4183,7.1
2020,10,30,18,47,8,3.7,37.8807,26.976,7.2
2020,10,30,18,16,8,4.0,37.8817,26.9725,5.4
2020,10,30,17,47,8,4.0,37.8978,26.9525,4.3
2020,10,30,17,16,4,4.4,37.8683,27.004,5.2
2020,10,30,17,0,50,3.5,37.8543,26.9138,3.0
2020,10,30,16,49,13,3.9,37.7758,26.7713,7.5
2020,10,30,16,47,58,3.8,37.8917,26.9128,7.1
2020,10,30,16,41,18,3.6,37.8405,26.4813,9.1
2020,10,30,16,40,16,4.1,37.859,26.964,2.2
2020,10,30,16,37,25,3.8,37.8577,26.8763,7.3
2020,10,30,16,28,47,3.8,37.7977,26.8295,8.5
2020,10,30,16,18,27,4.1,37.6313,27.1297,3.5
2020,10,30,15,25,53,3.8,37.9092,26.9422,9.5
2020,10,30,15,24,34,4.1,37.8872,26.8612,7.5
2020,10,30,15,22,26,3.8,37.8565,26.9013,5.0
2020,10,30,15,20,6,3.5,37.8828,26.8653,4.7
2020,10,30,15,19,16,4.6,37.8097,26.8585,10.3
2020,10,30,15,17,36,3.5,37.8933,26.8768,3.8
2020,10,30,15,14,56,5.2,37.8342,26.8578,13.2
