Year,Month,Day,Hour,Minute,Second,Magnitude,Longitude,Latitude,Depth
1738.0,,,,,,6.5,96.6,33.3,
1739.0,1.0,3.0,,,,8.0,106.5,38.9,
1739.0,8.0,16.0,,,0.0,7.1,142.3,40.7,
1742.0,6.0,27.0,5.0,30.0,0.0,7.7,104.0,53.3,40.0
1742.0,11.0,18.0,,,,7.5,157.0,50.5,40.0
1743.0,2.0,20.0,23.0,30.0,,6.9,17.35,40.3,
1746.0,10.0,29.0,3.0,30.0,,8.0,-77.198,-11.996,30.0
1748.0,3.0,6.0,,,,5.5,101.9,30.1,
1748.0,5.0,2.0,,,,5.5,103.6,32.9,
1748.0,5.0,14.0,,,,6.8,22.1,38.3,
1748.0,8.0,30.0,,,,6.0,101.6,30.4,
1748.0,11.0,21.0,,,,5.5,106.1,36.4,
1750.0,9.0,15.0,,,,6.0,102.9,24.7,
1751.0,5.0,20.0,,,,6.6,138.1,37.2,
1751.0,5.0,25.0,5.0,30.0,,8.5,-71.63,-36.83,
1751.0,5.0,25.0,,,,6.8,99.9,26.5,
1754.0,8.0,18.0,,,,6.5,128.5,-3.5,
1755.0,1.0,27.0,,,,6.5,102.2,24.7,
1755.0,2.0,8.0,,,,6.0,102.7,23.8,
1755.0,4.0,26.0,,,,7.0,-78.5,-0.2,
1755.0,11.0,1.0,9.0,30.0,,8.5,-10.0,37.0,
1755.0,11.0,18.0,9.0,11.0,35.0,7.0,-70.3,42.7,
1757.0,2.0,22.0,,,,7.0,-78.6,-0.9,
1757.0,8.0,24.0,,,,7.5,107.0,-6.0,
1759.0,10.0,30.0,,,,6.4,35.5,33.0,
1761.0,3.0,30.0,23.0,1.0,,8.5,-13.0,34.5,
1761.0,5.0,23.0,,,,6.0,102.5,24.4,
1761.0,11.0,3.0,,,,6.0,102.5,24.4,
1761.0,12.0,9.0,17.0,20.0,0.0,7.7,90.0,50.0,30.0
1762.0,10.0,31.0,,,,6.6,138.7,38.1,
1763.0,1.0,29.0,,,,7.4,143.5,40.5,
1763.0,3.0,11.0,,,,7.8,142.5,41.0,
1763.0,3.0,15.0,,,,7.1,142.0,40.7,
1763.0,6.0,28.0,5.0,28.0,,6.2,18.2,47.7,
1763.0,12.0,30.0,,,,6.5,102.8,24.3,
1764.0,7.0,,,,,6.5,-85.96,15.91,
1765.0,9.0,2.0,,,,6.5,105.0,34.8,
1766.0,3.0,8.0,,,,6.9,140.7,40.9,
1766.0,5.0,22.0,5.0,30.0,0.0,6.5,29.0,40.8,
1766.0,6.0,12.0,5.0,0.0,,6.8,-76.1,19.9,25.0
1766.0,10.0,21.0,9.0,,,7.5,-64.17,10.47,
1768.0,6.0,22.0,,,,7.5,152.8,-4.85,
1768.0,7.0,22.0,,,,6.5,127.5,26.2,
1769.0,8.0,29.0,,,,7.4,132.0,32.3,
1769.0,10.0,24.0,13.0,,0.0,7.3,105.5,51.8,40.0
1770.0,5.0,27.0,,,,7.4,142.0,38.6,
1770.0,6.0,3.0,19.0,15.0,,7.5,-73.4,18.5,10.0
1770.0,9.0,26.0,,,,5.5,99.9,24.6,
1770.0,,,,,,7.0,102.0,-5.0,
1771.0,4.0,24.0,,,,7.4,124.3,24.0,
1772.0,6.0,3.0,,,0.0,7.4,142.7,39.3,
1776.0,12.0,,,,,5.5,120.6,23.5,
1779.0,12.0,27.0,,,0.0,6.5,46.7,38.0,
1780.0,1.0,8.0,19.0,30.0,,7.7,46.2,38.0,20.0
1780.0,6.0,29.0,,,,7.5,151.2,45.3,40.0
1782.0,8.0,22.0,,,,7.3,139.7,35.1,
1783.0,2.0,5.0,12.0,0.0,,6.9,15.967,38.3,13.0
1783.0,2.0,6.0,0.0,20.0,,5.9,15.633,38.217,6.0
1783.0,2.0,7.0,13.0,10.0,,6.6,16.2,38.583,
1783.0,3.0,1.0,1.0,40.0,,5.9,16.3,38.767,
1783.0,3.0,28.0,18.0,55.0,,6.9,16.467,38.783,
1784.0,1.0,7.0,,,,4.1,16.4,38.317,
1784.0,1.0,19.0,,,,4.1,15.633,38.167,
1784.0,5.0,13.0,12.0,35.0,,8.0,-72.0,-16.5,
1785.0,4.0,18.0,,,,6.0,98.0,39.9,
1786.0,6.0,1.0,,,,7.5,102.1,29.8,
1786.0,6.0,18.0,,,,6.0,80.8,44.0,
1787.0,3.0,28.0,17.0,30.0,,8.3,-98.5,16.5,
1787.0,4.0,3.0,15.0,30.0,,7.3,-97.0,15.5,
1788.0,7.0,21.0,,,,8.0,-153.0,57.0,
1788.0,8.0,6.0,,,,8.0,-161.0,55.0,
1788.0,,,,,0.0,5.6,1.7,7.6,
1789.0,6.0,7.0,,,,6.5,102.8,24.2,
1789.0,11.0,7.0,,,,5.0,110.3,34.6,
1790.0,12.0,2.0,1.0,,0.0,7.5,162.0,54.0,20.0
1791.0,4.0,8.0,,,,5.5,117.7,24.5,
1791.0,4.0,15.0,,,,6.8,163.0,56.0,20.0
1791.0,9.0,13.0,,,,6.5,135.4,34.5,
1791.0,11.0,2.0,21.0,,,7.0,21.0,35.8,
1792.0,5.0,21.0,,,,6.4,130.3,32.8,
1792.0,6.0,13.0,,,,6.9,140.6,43.5,
1792.0,8.0,9.0,,,,6.8,120.5,23.6,
1792.0,8.0,22.0,18.0,,0.0,8.4,162.0,54.0,40.0
1792.0,9.0,7.0,,,,6.0,101.5,31.0,
1793.0,2.0,8.0,3.0,,,6.9,139.95,40.85,
1793.0,2.0,17.0,,,,8.3,144.0,38.5,
1793.0,5.0,15.0,,,,6.0,101.5,30.6,
1795.0,5.0,20.0,22.0,,,5.2,-13.4,9.3,
1796.0,3.0,30.0,10.0,45.0,,7.7,-70.35,-27.35,
1797.0,2.0,4.0,12.0,30.0,,8.3,-78.67,-1.64,
1797.0,2.0,10.0,,,,8.0,99.0,0.001,
1799.0,6.0,29.0,,,,6.4,136.6,36.6,
1799.0,8.0,27.0,,,,6.5,102.4,23.8,
1799.0,9.0,,,,,5.0,-73.5,7.5,
1799.0,,,,,0.0,6.0,67.2,39.4,10.0
1800.0,,,,,,6.5,53.3,36.2,
1801.0,10.0,5.0,,,,7.0,-96.1,16.2,
1802.0,10.0,26.0,10.0,55.0,0.0,7.4,26.6,45.7,150.0
1802.0,12.0,9.0,5.0,,,6.6,138.3,37.7,
1803.0,2.0,1.0,,,,6.0,100.6,25.6,
1803.0,9.0,1.0,,,,7.5,79.0,31.0,
1804.0,1.0,13.0,17.0,45.0,,6.7,-3.583,36.083,
1804.0,7.0,10.0,13.0,,,7.3,139.95,39.05,
1804.0,8.0,25.0,8.0,25.0,,6.4,-2.83,36.77,
1805.0,6.0,16.0,8.0,15.0,0.0,6.1,-74.87,5.37,15.0
1806.0,3.0,25.0,,,,7.5,-105.0,20.34,
1806.0,6.0,11.0,,,,7.7,92.0,28.5,
1806.0,10.0,27.0,12.0,30.0,,5.3,-3.73,37.23,
1806.0,12.0,1.0,23.0,,,7.5,-77.1,-12.1,30.0
1808.0,4.0,2.0,16.0,43.0,,5.7,7.25,44.833,
1808.0,8.0,8.0,,,,6.5,134.8,33.9,
1810.0,8.0,27.0,,,,7.4,-111.35,26.0,
1810.0,9.0,25.0,,,,6.6,139.9,39.9,
1811.0,1.0,1.0,5.0,,0.0,4.2,45.2,41.8,7.0
1811.0,3.0,18.0,,,,7.0,121.3,25.2,
1811.0,9.0,27.0,,,,6.5,100.3,31.7,
1811.0,12.0,16.0,8.0,15.0,,7.5,-90.4,35.6,
1811.0,12.0,16.0,13.0,15.0,,7.0,-90.4,35.6,
1812.0,1.0,23.0,15.0,,0.0,7.3,-89.6,36.3,
1812.0,2.0,7.0,9.0,45.0,0.0,7.5,-89.6,36.5,
1812.0,3.0,8.0,,,,8.0,83.0,43.7,
1812.0,3.0,26.0,20.0,7.0,,7.7,-66.9,10.6,33.0
1812.0,12.0,7.0,,,0.0,6.6,139.6,35.4,
1812.0,12.0,8.0,15.0,,,6.9,-117.65,34.37,
1812.0,12.0,21.0,19.0,,,7.5,-119.9,34.2,
1814.0,2.0,4.0,,,,5.3,114.4,35.8,
1814.0,11.0,24.0,,,,6.0,102.5,23.7,
1815.0,10.0,13.0,,,,6.5,121.2,25.2,
1815.0,10.0,23.0,,,,6.8,111.2,34.8,
1815.0,11.0,22.0,,,,7.0,115.0,-8.0,150.0
1816.0,2.0,2.0,0.0,40.0,,7.0,,,
1816.0,7.0,22.0,15.0,30.0,,7.5,-91.5,15.5,33.0
1816.0,12.0,8.0,,,,6.5,100.7,31.4,
1817.0,3.0,11.0,20.0,10.0,0.0,8.0,6.8,45.9,
1817.0,3.0,18.0,10.0,45.0,,5.7,-2.25,42.3,
1817.0,8.0,23.0,,,,6.8,22.25,38.25,
1818.0,3.0,18.0,,,,7.0,101.5,-4.0,
1818.0,3.0,31.0,,,,7.5,-103.6,19.1,
1818.0,11.0,8.0,,,,8.5,117.0,-7.0,600.0
1819.0,2.0,24.0,,,,5.8,102.3,36.1,
1819.0,4.0,3.0,14.0,0.0,,8.0,-70.3,-27.4,
1819.0,4.0,4.0,20.0,0.0,,8.0,-70.3,-27.4,
1819.0,4.0,12.0,3.0,0.0,,8.5,-71.5,-27.0,
1819.0,6.0,16.0,23.0,30.0,,7.7,71.0,23.0,
1819.0,8.0,31.0,,,,5.8,12.85,66.416,
1820.0,5.0,4.0,,,,7.6,-99.6,17.2,
1820.0,8.0,3.0,,,,6.0,113.8,34.1,
1820.0,12.0,29.0,3.0,30.0,0.0,6.9,21.25,37.75,
1820.0,12.0,29.0,,,,7.5,119.0,-7.0,80.0
1820.0,,,,,,6.2,11.6,-4.5,
1821.0,11.0,17.0,13.0,30.0,,6.7,26.6,45.7,
1822.0,5.0,7.0,,,,7.6,-83.0,9.5,
1822.0,6.0,18.0,,,,5.5,104.6,33.0,
1822.0,11.0,20.0,2.0,30.0,,8.5,-72.0,-33.0,
1823.0,9.0,9.0,,,,6.8,108.5,-6.5,150.0
1824.0,6.0,25.0,,,,6.4,52.4,29.8,
1825.0,1.0,19.0,11.0,45.0,,6.8,20.75,38.75,
1825.0,,,,,,6.7,52.6,36.1,
1826.0,6.0,18.0,3.0,40.0,0.0,8.2,-73.9,4.6,
1826.0,,,,,,8.0,166.5,-45.8,
1827.0,3.0,23.0,,,,5.3,111.1,34.9,
1827.0,11.0,16.0,22.0,45.0,,7.0,-76.4,1.8,
1828.0,3.0,30.0,12.0,35.0,,8.3,-77.809,-12.13,50.0
1828.0,5.0,26.0,,,,6.4,129.9,32.6,
1828.0,8.0,9.0,16.0,,0.0,5.7,48.4,40.7,10.0
1829.0,3.0,7.0,22.0,,0.0,7.5,104.1,51.4,40.0
1829.0,9.0,26.0,19.0,12.0,,7.0,-71.63,-33.05,
1829.0,11.0,18.0,,,,5.5,117.9,33.2,
1829.0,11.0,19.0,,,,6.0,118.5,36.6,
1830.0,3.0,9.0,11.0,22.0,0.0,6.3,47.0,43.0,16.0
1830.0,4.0,3.0,,,0.0,6.5,54.3,36.4,
1830.0,6.0,12.0,,,,7.5,114.2,36.4,
1831.0,9.0,28.0,,,,6.3,116.8,32.8,
1831.0,10.0,9.0,2.0,15.0,,7.8,-71.0,-18.5,
1831.0,12.0,3.0,23.0,40.0,0.0,7.0,-61.5,12.4,
1833.0,1.0,19.0,,,,6.4,19.9,40.4,
1833.0,5.0,30.0,,,,7.5,80.1,29.4,
1833.0,8.0,26.0,,,,7.7,85.5,28.3,
1833.0,9.0,6.0,,,,8.0,103.0,25.2,
1833.0,9.0,18.0,10.0,45.0,,7.7,-71.01,-18.251,
1833.0,11.0,24.0,,,,8.3,100.5,-2.5,75.0
1833.0,12.0,7.0,,,,7.4,139.15,38.9,
1834.0,1.0,20.0,12.0,,,6.7,-76.93,1.1,15.0
1834.0,2.0,9.0,1.0,,,6.4,141.4,43.3,
1834.0,3.0,14.0,,,,7.0,-99.9,16.8,
1834.0,4.0,11.0,,,,5.0,103.0,24.9,
1834.0,5.0,23.0,,,,6.3,35.6,31.3,
1834.0,10.0,15.0,6.0,30.0,0.0,6.8,22.3,47.6,32.0
1834.0,,,,,,6.0,87.1,28.6,
1834.0,,,,,,5.5,97.0,33.0,
1835.0,2.0,20.0,16.0,22.0,,8.2,-73.03,-36.83,
1835.0,7.0,20.0,,,,7.6,141.9,37.9,
1836.0,7.0,3.0,,,,7.5,-70.3,-22.6,
1836.0,11.0,28.0,,,,7.5,118.7,-8.3,
1837.0,1.0,1.0,1.0,,,6.4,35.5,33.0,
1837.0,8.0,9.0,21.0,30.0,,6.5,-99.88,16.86,
1837.0,9.0,10.0,,,,6.0,103.7,34.6,
1837.0,9.0,29.0,,,,7.3,96.0,5.5,100.0
1837.0,10.0,18.0,21.0,0.0,,7.0,-99.15,19.45,
1837.0,11.0,7.0,12.0,51.0,,8.5,-74.0,-42.5,
1837.0,11.0,22.0,,,,7.5,-105.0,20.0,
1838.0,1.0,23.0,18.0,36.0,,6.9,26.6,45.7,150.0
1838.0,6.0,,,,,7.0,-122.4,37.6,
1838.0,8.0,10.0,20.0,30.0,,5.3,14.5,45.2,
1839.0,1.0,11.0,9.0,55.0,0.0,7.8,-60.6,14.9,33.0
1839.0,2.0,7.0,,,,6.0,99.9,26.1,
1839.0,2.0,23.0,,,,6.0,99.9,26.1,
1839.0,5.0,1.0,,,,7.3,145.0,42.5,
1839.0,6.0,27.0,,,,6.5,120.4,23.4,
1840.0,1.0,4.0,,,,7.0,110.5,-8.0,150.0
1840.0,3.0,22.0,,,,6.5,123.9,12.9,
1840.0,7.0,2.0,16.0,,,6.7,44.4,39.7,
1840.0,8.0,27.0,12.0,5.0,0.0,4.9,14.7,46.2,8.0
1840.0,11.0,11.0,,,,5.2,-75.2,39.8,
1841.0,5.0,17.0,21.0,30.0,,8.4,158.0,52.0,30.0
1841.0,12.0,16.0,,,,6.0,127.5,-4.0,
1842.0,1.0,2.0,,,0.0,4.3,50.0,40.5,3.0
1842.0,5.0,7.0,21.0,,,8.1,-72.2,19.75,
1842.0,6.0,11.0,,,,7.0,93.0,43.6,
1842.0,11.0,11.0,,,,6.0,89.25,24.0,
1843.0,1.0,5.0,,,,7.3,98.0,1.5,70.0
1843.0,2.0,7.0,,,,6.0,114.0,-7.2,
1843.0,2.0,8.0,14.0,50.0,0.0,8.3,-62.2,16.5,33.0
1843.0,4.0,25.0,,,,8.4,146.0,42.0,
1843.0,7.0,8.0,5.0,5.0,,7.5,175.0,-39.9,33.0
1843.0,9.0,14.0,10.0,30.0,,6.5,18.1,42.6,
1844.0,5.0,12.0,,,,6.4,51.4,33.6,
1844.0,5.0,13.0,,,,6.9,48.0,37.4,
1844.0,5.0,,,,,7.4,-84.8,11.2,
1845.0,2.0,8.0,7.0,30.0,,7.0,124.85,1.48,
1845.0,2.0,19.0,,,,4.0,-75.4,4.5,
1845.0,2.0,,,,,6.0,120.5,24.1,
1845.0,4.0,7.0,,,,8.0,-100.6,17.0,
1845.0,6.0,19.0,,,,6.3,68.367,23.583,
1845.0,12.0,21.0,20.0,40.0,0.0,4.9,14.5,46.1,7.0
1846.0,1.0,25.0,0.0,0.0,,7.3,126.5,2.0,
1846.0,3.0,,,,,6.9,142.5,39.5,
1846.0,6.0,28.0,1.0,15.0,,7.9,-76.8,-14.0,50.0
1846.0,8.0,14.0,12.0,35.0,,6.1,10.6,43.4,5.0
1846.0,12.0,10.0,,,0.0,7.5,93.0,26.0,
1847.0,5.0,8.0,,,,7.4,138.0,37.0,
1847.0,6.0,21.0,,,0.0,7.5,152.0,46.0,40.0
1847.0,10.0,8.0,,,,7.3,-71.18,-31.61,
1848.0,7.0,12.0,,,,6.5,-149.9,-17.9,
1848.0,10.0,15.0,14.0,10.0,,7.9,174.5,-41.3,
1848.0,10.0,17.0,4.0,10.0,,6.0,,,
1848.0,10.0,18.0,17.0,33.0,,6.0,174.0,-41.67,
1848.0,12.0,3.0,,,,6.8,120.5,24.1,
1849.0,1.0,25.0,5.0,10.0,,7.5,143.3,14.0,
1849.0,2.0,26.0,9.0,30.0,,6.0,-72.3,7.3,13.0
1849.0,10.0,28.0,9.0,0.0,,7.5,166.0,55.0,20.0
1849.0,11.0,17.0,10.0,10.0,,7.5,-71.37,-29.95,
1850.0,9.0,12.0,,,,7.5,102.3,27.8,
1850.0,,,,,,5.0,104.9,34.7,
1851.0,2.0,2.0,10.0,,,5.0,-76.4,10.4,
1851.0,2.0,28.0,15.0,,,7.1,29.0,36.5,
1851.0,4.0,2.0,10.0,48.0,,7.1,-71.42,-33.32,
1851.0,5.0,26.0,18.0,14.0,,7.2,-70.35,-27.35,
1851.0,10.0,12.0,6.0,,,6.6,19.7,40.5,
1852.0,1.0,9.0,,,,6.5,105.5,-6.5,150.0
1852.0,2.0,22.0,,,0.0,5.8,58.4,37.1,10.0
1852.0,5.0,26.0,,,,6.0,105.2,37.5,
1852.0,7.0,24.0,,,0.0,7.3,41.3,39.9,
1852.0,9.0,16.0,10.0,45.0,,7.5,120.5,14.0,
1852.0,11.0,11.0,0.0,0.0,,6.8,98.0,1.5,
1852.0,11.0,25.0,22.0,40.0,,8.3,129.75,-5.25,100.0
1852.0,11.0,29.0,,,,7.0,-115.5,32.5,
1852.0,12.0,24.0,,,,7.0,130.5,-5.0,
1853.0,7.0,15.0,,,,6.7,-64.2,10.5,14.0
1853.0,12.0,11.0,16.0,15.0,,5.3,18.6,42.4,
1854.0,1.0,4.0,,,,6.0,128.6,-3.5,
1854.0,8.0,5.0,5.0,30.0,,7.3,-83.0,8.5,
1854.0,8.0,7.0,,,,7.2,-83.0,8.5,
1854.0,9.0,22.0,,,,4.5,45.03,38.06,
1854.0,12.0,23.0,0.0,46.0,,8.3,137.9,34.0,
1854.0,12.0,24.0,8.0,0.0,0.0,8.4,135.0,33.1,
1854.0,12.0,24.0,,,,5.5,107.1,29.1,
1855.0,1.0,23.0,9.0,,,8.0,175.0,-41.25,33.0
1855.0,2.0,11.0,12.0,0.0,,5.5,177.6,-39.2,25.0
1855.0,2.0,28.0,1.0,,,6.7,29.1,40.2,
1855.0,4.0,29.0,,,,6.7,29.1,40.2,
1855.0,7.0,11.0,4.0,15.0,,6.0,-118.1,34.1,
1855.0,11.0,7.0,,,,7.0,137.6,34.5,
1855.0,11.0,11.0,,,,7.0,139.8,35.65,
1855.0,12.0,3.0,,,,7.0,134.5,32.5,
1855.0,12.0,11.0,,,,5.5,121.6,39.1,
1855.0,,,,,,4.8,108.1,29.2,
1856.0,2.0,15.0,13.0,25.0,,5.5,-122.3,37.5,
1856.0,6.0,10.0,,,,5.5,108.8,29.7,
1856.0,8.0,4.0,,,,7.5,-88.0,16.0,
1856.0,8.0,23.0,,,,8.0,143.5,40.5,
1856.0,11.0,13.0,,,,6.6,26.25,38.25,
1857.0,1.0,9.0,10.0,13.0,0.0,7.9,-120.317,35.717,
1857.0,4.0,9.0,,,,6.7,42.1,38.4,
1857.0,4.0,17.0,,,,8.0,147.0,-5.5,
1857.0,5.0,13.0,,,,7.0,115.5,-8.0,50.0
1857.0,7.0,13.0,22.0,,,6.4,138.3,34.8,
1857.0,12.0,16.0,21.0,18.0,,6.5,16.0,40.3,
1858.0,1.0,22.0,,,,7.5,166.0,55.0,20.0
1858.0,4.0,24.0,11.0,15.0,,6.5,-71.4,-30.0,
1858.0,12.0,13.0,,,,7.3,126.0,1.0,
1859.0,6.0,2.0,8.0,,0.0,6.1,41.3,39.9,
1859.0,6.0,11.0,13.0,,0.0,5.9,48.5,40.7,10.0
1859.0,6.0,28.0,,,,7.0,126.5,1.0,
1859.0,7.0,29.0,,,,7.3,125.5,0.009,
1859.0,8.0,21.0,11.0,55.0,,6.9,25.8,40.2,
1859.0,8.0,25.0,,,,6.2,-87.81,13.33,
1859.0,9.0,25.0,,,,6.8,130.5,-5.5,
1859.0,10.0,5.0,12.0,0.0,,7.6,-70.35,-27.35,
1859.0,12.0,9.0,2.0,0.0,,7.0,-89.8,13.7,
1860.0,4.0,8.0,11.0,,,7.5,-73.35,18.52,
1861.0,2.0,16.0,,,,8.5,97.5,-1.0,70.0
1861.0,3.0,9.0,,,,7.0,98.0,0.009,20.0
1861.0,4.0,26.0,,,,7.0,97.5,1.0,70.0
1861.0,6.0,17.0,,,,6.8,97.5,1.0,
1861.0,7.0,19.0,,,,6.0,121.7,39.1,
1861.0,9.0,25.0,,,,6.5,100.0,-1.5,
1861.0,10.0,20.0,17.0,30.0,,7.4,142.0,38.5,
1861.0,12.0,26.0,5.0,,,7.5,22.2,38.2,
1862.0,1.0,12.0,7.0,19.0,0.0,7.5,106.7,52.3,40.0
1862.0,3.0,4.0,9.0,30.0,,6.5,121.0,14.5,
1862.0,5.0,27.0,,,,5.9,-117.2,32.7,
1862.0,6.0,6.0,,,,6.5,120.0,23.4,
1862.0,7.0,10.0,8.0,15.0,0.0,6.5,0.4,7.0,
1862.0,10.0,16.0,,,0.0,6.1,30.5,38.8,
1862.0,12.0,23.0,,,,5.5,111.5,35.5,
1863.0,4.0,22.0,20.0,30.0,,7.8,28.0,36.5,
1863.0,4.0,,,,,5.5,100.1,26.0,
1863.0,6.0,3.0,11.0,20.0,,6.5,121.0,14.5,
1863.0,8.0,17.0,,,,7.5,168.5,-19.0,
1863.0,9.0,20.0,,,,6.4,141.5,44.6,
1863.0,9.0,25.0,,,,5.5,87.6,43.8,
1863.0,11.0,6.0,,,,6.7,29.1,40.5,
1864.0,5.0,23.0,,,,7.8,135.0,-1.0,
1864.0,10.0,3.0,,,,7.0,-100.1,17.5,
1864.0,12.0,2.0,,,,6.4,45.98,33.38,
1865.0,6.0,,,,,6.0,53.1,29.6,
1865.0,10.0,8.0,20.0,46.0,,6.3,-121.9,37.2,
1865.0,10.0,19.0,14.0,0.0,,6.0,123.5,13.25,
1865.0,11.0,18.0,,,,8.0,-173.5,-19.5,
1866.0,1.0,2.0,9.0,,0.0,6.6,19.5,40.4,
1866.0,1.0,31.0,,,,6.1,25.3,36.4,
1866.0,2.0,2.0,,,,6.4,26.0,38.4,
1866.0,2.0,6.0,,,,6.8,23.0,36.0,
1866.0,12.0,4.0,,,0.0,6.7,20.1,40.1,
1867.0,2.0,4.0,4.0,19.0,,7.4,20.52,38.39,
1867.0,3.0,7.0,14.0,,,7.0,26.4,39.2,
1867.0,9.0,20.0,3.0,15.0,,7.1,22.2,36.4,
1867.0,11.0,18.0,18.0,45.0,,7.5,-65.1,18.1,33.0
1867.0,12.0,18.0,,,,7.0,121.91,25.34,
1868.0,4.0,3.0,2.0,24.0,,7.9,-155.5,19.0,
1868.0,4.0,3.0,21.0,15.0,0.0,6.5,69.6,41.2,18.0
1868.0,4.0,23.0,,,0.0,6.7,41.7,40.0,
1868.0,6.0,30.0,,,0.0,7.5,91.5,24.5,
1868.0,8.0,13.0,21.0,30.0,,8.5,-71.0,-18.6,25.0
1868.0,8.0,14.0,1.0,30.0,,8.5,-71.0,-18.6,
1868.0,8.0,15.0,19.0,30.0,,8.0,-77.72,0.81,
1868.0,8.0,16.0,6.0,30.0,,7.7,-78.18,0.31,20.0
1868.0,10.0,18.0,12.0,35.0,,7.6,173.0,-40.2,12.0
1868.0,10.0,18.0,17.0,,0.0,4.5,43.8,41.2,15.0
1868.0,10.0,21.0,15.0,53.0,0.0,6.8,-122.1,37.7,
1868.0,10.0,30.0,,,,5.5,117.8,32.4,
1869.0,7.0,7.0,,,,6.5,85.3,27.7,
1869.0,8.0,16.0,7.0,0.0,,7.0,123.5,12.5,
1869.0,8.0,21.0,16.0,40.0,,6.8,-70.0,-21.0,
1869.0,8.0,24.0,17.0,10.0,,7.5,-70.23,-19.6,30.0
1869.0,10.0,11.0,11.0,10.0,,5.6,35.0,44.75,18.0
1869.0,12.0,1.0,19.0,55.0,,7.5,28.0,37.0,
1870.0,4.0,11.0,,,,7.3,99.0,30.0,
1870.0,5.0,11.0,,,,7.9,-96.3,15.4,
1870.0,8.0,1.0,0.0,45.0,,7.0,22.5,38.5,
1870.0,9.0,30.0,23.0,,0.0,7.5,22.5,38.5,
1871.0,2.0,20.0,8.0,41.0,,7.0,-157.0,20.7,
1871.0,3.0,2.0,21.0,5.0,,5.9,-124.2,40.4,
1871.0,3.0,25.0,,,,7.5,-72.5,-35.0,
1871.0,10.0,5.0,9.0,,,7.3,-70.2,-20.2,
1871.0,12.0,23.0,,,0.0,5.6,58.3,37.3,15.0
1872.0,1.0,6.0,,,0.0,6.3,58.3,37.3,15.0
1872.0,1.0,10.0,,,,6.5,-71.5,-16.4,
1872.0,1.0,26.0,,,,6.0,119.0,16.0,
1872.0,1.0,28.0,7.0,,,5.7,48.7,40.6,7.0
1872.0,3.0,14.0,8.0,20.0,,7.4,132.0,34.9,
1872.0,3.0,26.0,10.0,30.0,,7.8,-118.1,36.7,
1872.0,4.0,3.0,5.0,45.0,,7.3,36.2,36.2,
1872.0,4.0,14.0,23.0,,0.0,4.9,-0.4,5.5,
1872.0,12.0,26.0,13.0,40.0,0.0,4.3,23.3,48.4,5.0
1873.0,11.0,23.0,5.0,9.0,,6.7,-124.0,42.0,
1873.0,,,,,,8.0,146.0,-5.5,
1874.0,5.0,4.0,,,0.0,6.1,38.8,38.8,
1874.0,8.0,18.0,2.0,30.0,0.0,5.9,-63.1,10.5,16.0
1875.0,2.0,11.0,,,,7.5,-103.4,20.7,
1875.0,3.0,28.0,,,,8.0,168.5,-20.0,
1875.0,5.0,3.0,,,,7.3,30.2,38.1,
1875.0,5.0,10.0,,,,7.0,168.0,-18.5,
1875.0,5.0,11.0,,,0.0,6.1,29.4,38.7,
1875.0,5.0,18.0,16.0,25.0,,7.5,-72.5,7.9,20.0
1875.0,7.0,25.0,4.0,28.0,,5.2,33.4,44.5,9.0
1875.0,7.0,25.0,,,,5.5,33.3,44.5,
1875.0,11.0,2.0,,,0.0,6.2,38.5,16.0,
1875.0,,,,,,7.0,147.0,-6.0,
1876.0,5.0,28.0,,,,6.8,127.25,-3.0,50.0
1876.0,8.0,5.0,,,,6.0,99.4,25.4,
1877.0,5.0,10.0,0.0,59.0,,8.3,-70.5,-21.5,40.0
1878.0,1.0,10.0,,,,7.5,168.5,-19.0,
1878.0,1.0,23.0,12.0,5.0,,7.9,-70.335,-19.92,40.0
1878.0,2.0,11.0,,,,8.0,168.5,-19.0,
1878.0,4.0,12.0,0.0,41.0,0.0,5.9,-66.8,10.3,13.0
1878.0,4.0,19.0,7.0,,,6.6,29.7,40.7,
1878.0,8.0,7.0,,,,5.5,100.8,27.7,
1879.0,2.0,11.0,6.0,,0.0,5.7,-3.3,6.5,
1879.0,3.0,22.0,0.0,,,6.7,47.9,37.8,
1879.0,4.0,2.0,,,0.0,6.7,57.4,37.5,15.0
1879.0,7.0,1.0,,,,8.0,104.7,33.2,
1879.0,7.0,11.0,18.0,,,5.9,33.0,29.0,
1880.0,1.0,23.0,4.0,39.0,,6.0,-83.0,22.7,
1880.0,3.0,28.0,,,,5.5,35.2,42.0,
1880.0,6.0,22.0,,,,5.5,104.6,33.0,
1880.0,7.0,18.0,4.0,40.0,,7.5,121.85,16.0,100.0
1880.0,7.0,22.0,,,0.0,6.1,27.8,38.1,
1880.0,7.0,29.0,2.0,40.0,0.0,6.7,27.1,38.6,
1880.0,8.0,15.0,12.0,48.0,,7.7,-71.18,-31.62,
1880.0,9.0,8.0,,,,7.0,178.85,-38.85,12.0
1880.0,10.0,26.0,22.0,20.0,0.0,7.0,-136.0,57.0,
1881.0,2.0,18.0,,,,5.5,120.7,24.5,
1881.0,4.0,3.0,11.0,30.0,,7.3,26.25,38.25,
1881.0,7.0,20.0,,,,6.5,104.6,33.6,
1881.0,9.0,25.0,,,,5.5,121.5,25.0,
1881.0,9.0,28.0,,,0.0,6.1,33.6,40.6,
1881.0,10.0,25.0,,,,7.0,147.3,43.3,
1881.0,12.0,31.0,,,,7.9,92.43,8.52,
