Timestamp,Magnitude,Latitude,Longitude,Depth
2021-09-21 06:12:58,4.24,48.8207,-129.001,10.0
2021-09-21 00:44:24,4.61,63.8691,-130.0571,1.0
2021-09-10 12:28:07,4.73,53.2299,-40.4024,18.0
2021-09-08 02:14:45,4.0,44.612,-57.1498,18.0
2021-09-06 07:10:49,4.37,59.9622,-140.1305,5.72
2021-09-05 01:27:06,4.36,59.9797,-140.156,3.55
2021-09-05 01:26:50,4.03,59.9846,-140.1062,11.73
2021-09-04 18:58:16,4.0,73.1698,-72.6955,18.0
2021-09-02 03:59:09,4.5,33.141,-61.0481,18.0
2021-08-28 05:07:22,4.2,45.5086,-52.3878,18.0
2021-08-25 16:30:22,4.7,60.6306,-43.2432,18.0
2021-08-20 01:48:15,4.5,61.5879,-141.3362,3.75
2021-08-07 20:13:54,4.1,50.4726,-130.2108,10.0
2021-07-08 20:40:17,4.4,59.1971,-136.2482,7.87
2021-06-11 07:05:15,4.3,66.7541,-135.8841,10.0
2021-06-10 11:20:14,4.94,60.1971,-74.0184,5.0
2021-05-24 16:12:15,4.4,61.171,-58.1957,18.0
2021-05-20 16:59:28,4.7,59.2408,-53.6798,18.0
2021-05-09 02:03:47,4.7,61.4835,-140.5122,5.11
2021-05-01 15:23:21,4.9,58.2698,-137.8903,1.0
2021-04-13 22:36:03,4.1,65.1798,-133.0584,12.72
2021-04-02 17:20:26,4.41,51.7555,-131.5398,10.0
2021-03-30 00:06:12,5.3,72.2378,-133.1463,35.0
2021-02-27 05:44:47,4.6,37.6499,-54.9044,18.0
2021-02-24 12:10:24,4.4,59.3755,-138.304,1.0
2021-02-22 13:54:26,4.4,47.5769,-129.0486,10.0
2021-02-12 18:56:58,4.1,79.9988,-107.9502,18.0
2021-02-10 21:18:42,4.57,64.843,-133.6722,7.31
2021-02-08 09:42:20,4.79,59.343,-138.3279,0.57
2021-01-19 21:18:42,4.1,47.4844,-47.9514,18.0
2021-01-06 11:02:12,4.7,40.3231,-53.7203,18.0
2020-12-31 11:10:39,4.0,47.5395,-128.9559,2.71
2020-12-25 17:13:48,4.8,50.5149,-130.2579,21.47
2020-12-21 12:16:19,4.2,66.3413,-135.7077,28.1
2020-12-21 12:16:19,4.5,66.3924,-135.7716,10.0
2020-12-11 04:38:08,4.0,47.6613,-129.4131,10.0
2020-12-09 18:44:35,4.2,76.2475,-94.04,18.0
2020-11-23 22:19:55,4.5,56.6386,-135.9151,10.0
2020-11-23 03:50:20,5.3,73.1683,-95.7071,18.0
2020-11-18 22:19:49,4.0,53.23,-132.31,10.0
2020-11-18 22:19:46,4.2,53.0616,-132.674,21.23
2020-11-16 17:18:16,4.1,59.71,-138.8973,1.0
2020-11-11 01:10:36,4.2,51.32,-131.09,5.0
2020-11-11 01:10:35,4.4,51.1824,-131.2865,10.0
2020-11-04 09:35:23,4.7,55.1147,-59.0978,18.0
