Time ID,Magnitude,Station Count,Author,Publication Time
2016-06-30T18:29:32.532000Z,2.5452965177142604,11,University Potsdam,2019-09-17T15:43:23.828728Z
2016-06-30T22:56:42.509000Z,3.0515852194758573,11,University Potsdam,2019-09-17T15:43:30.887087Z
2016-07-01T03:35:15.366000Z,1.7065593730821438,11,University Potsdam,2019-09-17T15:43:37.534655Z
2016-07-01T06:10:44.473000Z,3.353485204021063,12,University Potsdam,2019-09-17T15:43:44.271201Z
2016-07-01T09:46:47.494000Z,2.59637038518595,11,University Potsdam,2019-09-17T15:43:50.972496Z
2016-07-01T10:27:02.210000Z,2.9476331325833947,12,University Potsdam,2019-09-17T15:43:57.638901Z
2016-07-01T13:30:41.236000Z,2.89113000483532,13,University Potsdam,2019-09-17T15:44:04.364814Z
2016-07-01T16:02:03.942000Z,1.4158603695617433,11,University Potsdam,2019-09-17T15:44:10.866548Z
2016-07-01T20:53:29.237000Z,1.1883370747701374,6,University Potsdam,2019-09-17T15:44:17.083876Z
2016-07-01T23:16:51.586000Z,0.8931925537057701,10,University Potsdam,2019-09-17T15:44:23.542282Z
2016-07-02T01:37:11.454000Z,2.437686646830258,12,University Potsdam,2019-09-17T15:44:30.249452Z
2016-07-02T05:52:16.674000Z,2.041205860883273,6,University Potsdam,2019-09-17T15:44:36.522761Z
2016-07-02T09:03:26.698000Z,2.112961880727341,11,University Potsdam,2019-09-17T15:44:43.087172Z
2016-07-02T10:17:42.731000Z,1.4294582415720756,10,University Potsdam,2019-09-17T15:44:49.670754Z
2016-07-02T21:24:03.274000Z,3.1288046242420284,12,University Potsdam,2019-09-17T15:44:56.419652Z
2016-07-02T21:43:28.714000Z,1.4090567332774553,7,University Potsdam,2019-09-17T15:45:02.481761Z
2016-07-03T08:25:00.179000Z,2.465480884489158,12,University Potsdam,2019-09-17T15:45:09.224863Z
2016-07-03T09:23:11.775000Z,3.600209383436993,12,University Potsdam,2019-09-17T15:45:15.856553Z
2016-07-03T12:42:50.157000Z,3.701423533271603,12,University Potsdam,2019-09-17T15:45:22.507414Z
2016-07-03T17:09:03.856000Z,2.3469930771343384,11,University Potsdam,2019-09-17T15:45:29.034114Z
2016-07-03T21:36:12.633000Z,1.3546352763624676,6,University Potsdam,2019-09-17T15:45:35.310413Z
2016-07-04T00:03:57.339000Z,0.8122732974125255,7,University Potsdam,2019-09-17T15:45:41.712430Z
2016-07-04T07:13:18.385000Z,2.8298527077606126,12,University Potsdam,2019-09-17T15:45:48.328526Z
2016-07-04T08:56:09.016000Z,1.5122667206355422,9,University Potsdam,2019-09-17T15:45:55.171761Z
2016-07-04T13:05:15.276000Z,1.2979440942738916,7,University Potsdam,2019-09-17T15:46:01.492344Z
2016-07-04T21:54:57.470000Z,2.9251106432190017,12,University Potsdam,2019-09-17T15:46:08.791021Z
2016-07-04T23:03:22.345000Z,3.59088937396133,12,University Potsdam,2019-09-17T15:46:15.744925Z
2016-07-04T23:44:13.301000Z,3.2466718554944407,10,University Potsdam,2019-09-17T15:46:22.191995Z
2016-07-05T02:54:15.165000Z,3.3611605614329143,12,University Potsdam,2019-09-17T15:46:29.693456Z
2016-07-05T05:15:24.633000Z,1.3195082864801693,12,University Potsdam,2019-09-17T15:46:36.445268Z
2016-07-05T11:16:13.844000Z,0.48297296604486784,6,University Potsdam,2019-09-17T15:46:42.626229Z
2016-07-05T13:17:38.592000Z,2.0441210395969946,10,University Potsdam,2019-09-17T15:46:49.184428Z
2016-07-05T14:59:38.903000Z,2.56182820227638,11,University Potsdam,2019-09-17T15:46:55.900384Z
2016-07-05T16:26:27.416000Z,0.7888540570615263,5,University Potsdam,2019-09-17T15:47:02.036715Z
2016-07-05T17:46:52.890000Z,1.63320383656069,3,University Potsdam,2019-09-17T15:47:08.085305Z
2016-07-05T20:12:05.078000Z,1.366467241897321,12,University Potsdam,2019-09-17T15:47:14.633242Z
